Zscore	Pvalue	Cell	Tissue	Datatype	File	Probe	Accession	Qvalue
-1.588	9.53e-01	E029 Primary monocytes from peripheral blood	Blood	H3K36me3	E029-H3K36me3.broadPeak.gz	cg00734052,cg01120851,cg01128511,cg01250454,cg01355382,cg01363284,cg01515559,cg01535980,cg01830517,cg01831771,cg02328921,cg02346730,cg02479691,cg02758138,cg02907425,cg03003036,cg03029175,cg03122970,cg03310569,cg03552522,cg03642631,cg04019636,cg04053131,cg04175049,cg04228924,cg04372823,cg04551619,cg04646860,cg04887144,cg04920869,cg04921708,cg04953292,cg05716738,cg05875696,cg06434402,cg06580046,cg06649306,cg06696028,cg06788504,cg07256503,cg07269843,cg07283060,cg07316147,cg07424889,cg07574267,cg07678464,cg07679203,cg08024109,cg08076624,cg08298447,cg08371685,cg08483713,cg08807995,cg08909407,cg08918640,cg08932358,cg09315290,cg09337336,cg09368135,cg09506986,cg09657673,cg10004481,cg10300814,cg10355458,cg10387497,cg10465514,cg10810790,cg10941006,cg11271075,cg11999288,cg12000101,cg12003729,cg12134886,cg12199905,cg12226359,cg12587091,cg13201995,cg13237947,cg13260278,cg13389299,cg13466383,cg13766329,cg13820455,cg13927135,cg13951223,cg14047361,cg14363954,cg14461474,cg14736640,cg14794164,cg14849115,cg14882904,cg14930872,cg15134161,cg15332951,cg15348609,cg15910890,cg15945454,cg16289728,cg16560436,cg16712243,cg16780879,cg17546376,cg17747450,cg18038269,cg18084278,cg18708252,cg19506849,cg19615571,cg20065630,cg20700235,cg20847228,cg20849833,cg21032473,cg21293846,cg21865687,cg22060153,cg22815999,cg23195199,cg23290664,cg23318800,cg23402524,cg23565244,cg24609719,cg24615666,cg24837653,cg25456425,cg25475443,cg25993158,cg26011846,cg26324464,cg26657768,cg26686927,cg26819667,cg26869501,cg27142774	E029	1.00e+00
-1.251	9.20e-01	E032 Primary B cells from peripheral blood	Blood	H3K36me3	E032-H3K36me3.broadPeak.gz	cg00209206,cg00377133,cg00391399,cg00644007,cg00725994,cg00734052,cg00877708,cg01120851,cg01128511,cg01250454,cg01356919,cg01363284,cg01515559,cg01535980,cg01566720,cg01665555,cg01831771,cg02328921,cg02346730,cg02390715,cg02479691,cg02758138,cg02907425,cg02989101,cg03003036,cg03029175,cg03122970,cg03310569,cg03552522,cg03601354,cg03642631,cg04019636,cg04053131,cg04175049,cg04372823,cg04551619,cg04603130,cg04646860,cg04887144,cg04920869,cg04921708,cg04953292,cg05666658,cg05716738,cg05875696,cg05951095,cg06091295,cg06098425,cg06434402,cg06580046,cg06788504,cg07096595,cg07256503,cg07269843,cg07316147,cg07424889,cg07452866,cg07574267,cg07678464,cg07679203,cg08024109,cg08076624,cg08164005,cg08298447,cg08371685,cg08483713,cg08807995,cg08909407,cg08918640,cg08932358,cg08996365,cg09337336,cg09506986,cg09639547,cg09657673,cg09790270,cg09905353,cg10146853,cg10355458,cg10377452,cg10387497,cg10810790,cg10941006,cg10986421,cg11257113,cg11271075,cg11516502,cg11562502,cg11595323,cg11603796,cg11638880,cg11987802,cg11999288,cg12000101,cg12003729,cg12134886,cg12199905,cg12226359,cg12551875,cg12587091,cg13201995,cg13237947,cg13260278,cg13389299,cg13466383,cg13477582,cg13569765,cg13766329,cg13820455,cg13875901,cg13927135,cg13951223,cg14047361,cg14363954,cg14461474,cg14564965,cg14736640,cg14791747,cg14849115,cg14882904,cg14930844,cg14930872,cg15011654,cg15134161,cg15332951,cg15348609,cg15633068,cg15910890,cg15945454,cg16119134,cg16289728,cg16314013,cg16405946,cg16560436,cg16712243,cg16780879,cg16929692,cg17344999,cg17546376,cg17999331,cg18038269,cg18084278,cg18223100,cg18439779,cg18574764,cg18708252,cg18775542,cg18776876,cg18864561,cg19103950,cg19526908,cg19720135,cg20065630,cg20700235,cg20847228,cg20849833,cg20891326,cg21032473,cg21293846,cg21502888,cg21865687,cg22060153,cg22455250,cg22633245,cg22815999,cg23290664,cg23402524,cg23565244,cg23832814,cg23907504,cg24234299,cg24609719,cg24615666,cg24797508,cg24837653,cg24860511,cg25021900,cg25220116,cg25456425,cg25656709,cg25993158,cg26001799,cg26324464,cg26589930,cg26657768,cg26686927,cg26759814,cg26819667,cg26869501,cg26988138,cg27245606	E032	1.00e+00
-1.644	9.58e-01	E033 Primary T cells from cord blood	Blood	H3K36me3	E033-H3K36me3.broadPeak.gz	cg00209206,cg00391399,cg00734052,cg00748903,cg01120851,cg01128511,cg01250454,cg01363284,cg01515559,cg01535980,cg01830517,cg02269978,cg02328921,cg02346730,cg02479691,cg02758138,cg02869559,cg02907425,cg02989101,cg03003036,cg03029175,cg03122970,cg03310569,cg03353961,cg03552522,cg03642631,cg03803403,cg04019636,cg04175049,cg04228924,cg04372823,cg04551619,cg04646860,cg04816306,cg04887144,cg04920869,cg04921708,cg04953292,cg05135175,cg05875696,cg05951095,cg06091295,cg06098425,cg06519449,cg06580046,cg06696028,cg06759284,cg07256503,cg07269843,cg07316147,cg07424889,cg07574267,cg07677634,cg07678464,cg07679203,cg08024109,cg08076624,cg08298447,cg08371685,cg08483713,cg08807995,cg08909407,cg08918640,cg08932358,cg09158218,cg09315290,cg09337336,cg09506986,cg09657673,cg09790270,cg10145941,cg10300814,cg10355458,cg10387497,cg10411339,cg10810790,cg10941006,cg11257113,cg11271075,cg11405027,cg11987802,cg11999288,cg12000101,cg12003729,cg12134886,cg12199905,cg12226359,cg13201995,cg13237947,cg13260278,cg13289723,cg13389299,cg13569765,cg13766329,cg13820455,cg13927135,cg13951223,cg14047361,cg14192813,cg14363954,cg14461474,cg14736640,cg14849115,cg14882904,cg14930872,cg15134161,cg15332951,cg15348609,cg15910890,cg15945454,cg16314013,cg16318259,cg16439130,cg16560436,cg16712243,cg16780879,cg17546376,cg17681516,cg18038269,cg18084278,cg18223100,cg18439779,cg18574764,cg18708252,cg20065630,cg20700235,cg20849833,cg21032473,cg21865687,cg21976650,cg22060153,cg22455250,cg22633245,cg22815999,cg23195199,cg23290664,cg23318800,cg23402524,cg23565244,cg24345856,cg24609719,cg24615666,cg24837653,cg24860511,cg24974477,cg25993158,cg26324464,cg26657768,cg26686927,cg26819667,cg26942316,cg27453237	E033	1.00e+00
-1.272	9.21e-01	E034 Primary T cells from peripheral blood	Blood	H3K36me3	E034-H3K36me3.broadPeak.gz	cg00152322,cg00209206,cg00391399,cg00589181,cg00644007,cg00705765,cg00734052,cg00877708,cg01090829,cg01120851,cg01250454,cg01363284,cg01515559,cg01535980,cg01566720,cg01830517,cg01831771,cg02269978,cg02328921,cg02346730,cg02420130,cg02479691,cg02758138,cg02907425,cg02938101,cg02989101,cg03003036,cg03029175,cg03122970,cg03310569,cg03353961,cg03509671,cg03552522,cg03642631,cg03978573,cg04019636,cg04053131,cg04175049,cg04228924,cg04372823,cg04546122,cg04551619,cg04603130,cg04646860,cg04887144,cg04920869,cg04921708,cg04953292,cg05135175,cg05666658,cg05716738,cg05779786,cg05875696,cg06009834,cg06091295,cg06098425,cg06434402,cg06580046,cg06649306,cg06696028,cg06788504,cg07096595,cg07256503,cg07269843,cg07283060,cg07316147,cg07424889,cg07574267,cg07677634,cg07678464,cg07679203,cg07965906,cg08010229,cg08024109,cg08076624,cg08298447,cg08371685,cg08483713,cg08807995,cg08909407,cg08918640,cg08932358,cg09337336,cg09506986,cg09657673,cg09790270,cg10300814,cg10355458,cg10494226,cg10810790,cg10941006,cg10986421,cg11180288,cg11257113,cg11271075,cg11502198,cg11603796,cg11674602,cg11676325,cg11987802,cg11999288,cg12000101,cg12003729,cg12106037,cg12134886,cg12199905,cg12226359,cg12700102,cg12768652,cg13201995,cg13237947,cg13260278,cg13389299,cg13569765,cg13766329,cg13820455,cg13873230,cg13927135,cg13951223,cg14047361,cg14363954,cg14461474,cg14556851,cg14654966,cg14708514,cg14736640,cg14791747,cg14849115,cg14882904,cg14930872,cg15011654,cg15017496,cg15134161,cg15146462,cg15332951,cg15348609,cg15910890,cg15945454,cg16289728,cg16318259,cg16405946,cg16560436,cg16712243,cg16780879,cg17546376,cg17785887,cg18038269,cg18084278,cg18223100,cg18546705,cg18574764,cg18664866,cg18708252,cg18775542,cg18776876,cg19103950,cg19378330,cg19526908,cg19615571,cg19720135,cg20065630,cg20647285,cg20700235,cg20847228,cg20849833,cg20891326,cg21032473,cg21865687,cg22060153,cg22455250,cg22457211,cg23195199,cg23290664,cg23318800,cg23402524,cg23565244,cg23907504,cg24093411,cg24306139,cg24609719,cg24615666,cg24837653,cg25220116,cg25456425,cg25993158,cg26324464,cg26657768,cg26686927,cg26769927,cg26819667,cg26869501,cg27245606,cg27545615,cg27591053	E034	1.00e+00
-2.050	9.86e-01	E046 Primary Natural Killer cells from peripheral 	Blood	H3K36me3	E046-H3K36me3.broadPeak.gz	cg00644007,cg00734052,cg00877708,cg01120851,cg01250454,cg01355382,cg01363284,cg01515559,cg01535980,cg01566720,cg01830517,cg02269978,cg02328921,cg02346730,cg02479691,cg02758138,cg02898499,cg02907425,cg02938101,cg02989101,cg03003036,cg03029175,cg03310569,cg03552522,cg03642631,cg04019636,cg04053131,cg04175049,cg04228924,cg04372823,cg04546122,cg04551619,cg04646860,cg04887144,cg04920869,cg04921708,cg04953292,cg05716738,cg05875696,cg06091295,cg06434402,cg06580046,cg06731077,cg06788504,cg07256503,cg07269843,cg07316147,cg07424889,cg07574267,cg07677634,cg07678464,cg07679203,cg08024109,cg08076624,cg08298447,cg08371685,cg08483713,cg08807995,cg08909407,cg08918640,cg08932358,cg09337336,cg09506986,cg09657673,cg09790270,cg10300814,cg10355458,cg10810790,cg10941006,cg10986421,cg11257113,cg11271075,cg11676325,cg11999288,cg12003729,cg12106037,cg12134886,cg12226359,cg12587091,cg12895717,cg13201995,cg13237947,cg13260278,cg13389299,cg13766329,cg13820455,cg13927135,cg13951223,cg14047361,cg14363954,cg14461474,cg14736640,cg14849115,cg14882904,cg14930872,cg15134161,cg15292008,cg15332951,cg15348609,cg15488499,cg15910890,cg16560436,cg16712243,cg16780879,cg17546376,cg17747450,cg18038269,cg18084278,cg18223100,cg18574764,cg18708252,cg18776876,cg20065630,cg20700235,cg20847228,cg20849833,cg21032473,cg21865687,cg22060153,cg22455250,cg22633245,cg23195199,cg23290664,cg23402524,cg23565244,cg24609719,cg24615666,cg24837653,cg25456425,cg25993158,cg26324464,cg26657768,cg26686927,cg26819667,cg26869501	E046	1.00e+00
-1.618	9.53e-01	E050 Primary hematopoietic stem cells G-CSF-mobili	Blood	H3K36me3	E050-H3K36me3.broadPeak.gz	cg00209206,cg00391399,cg00644007,cg00734052,cg00748903,cg01120851,cg01250454,cg01363284,cg01476443,cg01515559,cg01535980,cg01566720,cg02328921,cg02346730,cg02479691,cg02758138,cg02869559,cg02907425,cg03003036,cg03029175,cg03122970,cg03310569,cg03552522,cg03642631,cg03803403,cg04019636,cg04053131,cg04175049,cg04228924,cg04372823,cg04546122,cg04551619,cg04646860,cg04887144,cg04920869,cg04921708,cg04953292,cg04981630,cg05135175,cg05258914,cg05666658,cg05716738,cg05875696,cg05951095,cg06098425,cg06308972,cg06580046,cg06608374,cg06696028,cg06788504,cg07256503,cg07269843,cg07283060,cg07316147,cg07424889,cg07574267,cg07644869,cg07678464,cg07679203,cg08024109,cg08076624,cg08298447,cg08371685,cg08483713,cg08807995,cg08909407,cg08932358,cg09038266,cg09315290,cg09337336,cg09506986,cg09657673,cg09790270,cg10300814,cg10355458,cg10412312,cg10465514,cg10810790,cg11210422,cg11257113,cg11271075,cg11562502,cg11674602,cg11810430,cg11999288,cg12003729,cg12134886,cg12199905,cg12226359,cg12587091,cg12895717,cg13201995,cg13237947,cg13260278,cg13289723,cg13389299,cg13766329,cg13820455,cg13927135,cg13951223,cg14047361,cg14363954,cg14461474,cg14479704,cg14564965,cg14736640,cg14794164,cg14849115,cg14882904,cg14930872,cg15134161,cg15332951,cg15348609,cg15910890,cg15923101,cg16289728,cg16560436,cg16712243,cg16780879,cg17446958,cg17546376,cg17747450,cg17785887,cg18038269,cg18084278,cg18708252,cg19506849,cg20065630,cg20700235,cg20847228,cg20849833,cg20891326,cg20967322,cg21177604,cg21293846,cg21865687,cg21976650,cg22060153,cg22455250,cg22633245,cg22815999,cg23290664,cg23318800,cg23402524,cg23565244,cg23595304,cg24306139,cg24609719,cg24615666,cg24797508,cg24837653,cg25456425,cg25754015,cg25993158,cg26324464,cg26577729,cg26657768,cg26686927,cg26819667,cg26869501	E050	1.00e+00
-2.414	9.95e-01	E051 Primary hematopoietic stem cells G-CSF-mobili	Blood	H3K36me3	E051-H3K36me3.broadPeak.gz	cg00209206,cg00391399,cg00734052,cg01120851,cg01128511,cg01363284,cg01515559,cg01535980,cg01566720,cg02328921,cg02346730,cg02479691,cg02869559,cg02898499,cg02907425,cg03003036,cg03029175,cg03122970,cg03310569,cg03552522,cg03642631,cg03803403,cg04019636,cg04053131,cg04175049,cg04181321,cg04228924,cg04372823,cg04551619,cg04646860,cg04887144,cg04920869,cg04921708,cg04953292,cg04981630,cg05666658,cg05703996,cg05716738,cg05875696,cg05918002,cg05951095,cg06098425,cg06308972,cg06434402,cg06580046,cg06649306,cg06696028,cg06731077,cg06788504,cg07175647,cg07256503,cg07269843,cg07316147,cg07424889,cg07574267,cg07678464,cg07679203,cg08024109,cg08076624,cg08298447,cg08371685,cg08483713,cg08807995,cg08909407,cg08932358,cg09315290,cg09337336,cg09506986,cg09657673,cg09790270,cg10146853,cg10300814,cg10355458,cg10810790,cg11210422,cg11257113,cg11271075,cg11999288,cg12000101,cg12003729,cg12134886,cg12199905,cg12226359,cg12587091,cg12895717,cg13201995,cg13237947,cg13260278,cg13289723,cg13389299,cg13569765,cg13766329,cg13820455,cg13927135,cg13951223,cg14047361,cg14363954,cg14458955,cg14461474,cg14736640,cg14794164,cg14849115,cg14882904,cg14930872,cg15134161,cg15146462,cg15332951,cg15488499,cg15910890,cg16560436,cg16712243,cg16780879,cg17446958,cg17546376,cg17747450,cg17785887,cg18038269,cg18084278,cg18708252,cg19506849,cg20065630,cg20700235,cg20847228,cg20849833,cg21177604,cg21293846,cg21976650,cg22060153,cg22455250,cg22633245,cg23290664,cg23318800,cg23402524,cg23565244,cg24345856,cg24609719,cg24615666,cg24837653,cg25456425,cg25754015,cg25993158,cg26324464,cg26577729,cg26657768,cg26686927,cg26769927,cg26819667,cg26869501,ch.5.682918R	E051	1.00e+00
-2.903	9.98e-01	E028 Breast variant Human Mammary Epithelial Cells	Breast	H3K36me3	E028-H3K36me3.broadPeak.gz	cg00589181,cg00644007,cg00734052,cg01120851,cg01250454,cg01289900,cg02328921,cg02758138,cg02869559,cg02989101,cg03029175,cg03122970,cg03310569,cg03552522,cg03642631,cg04053131,cg04228924,cg04372823,cg04396803,cg04646860,cg04887144,cg04920869,cg05258914,cg05361347,cg05716738,cg05875696,cg05951095,cg06098425,cg06308972,cg07175647,cg07256503,cg07283060,cg07316147,cg07424889,cg07556347,cg07678464,cg08024109,cg08027810,cg08076624,cg08371685,cg08483713,cg08909407,cg08918640,cg09122208,cg09158218,cg09337336,cg09657673,cg09905353,cg10300814,cg11257113,cg11271075,cg11999288,cg12000101,cg12003729,cg12134886,cg12226359,cg12369512,cg12777588,cg12895717,cg13201995,cg13766329,cg13873230,cg13951223,cg14363954,cg14461474,cg14698782,cg14708514,cg14736640,cg14930844,cg15134161,cg16289728,cg16314013,cg16712243,cg16780879,cg16822407,cg16956806,cg17222014,cg17534070,cg17546376,cg17747450,cg17785887,cg18084278,cg18439779,cg18574764,cg18775542,cg19506849,cg19615571,cg20700235,cg20707126,cg20849833,cg20891326,cg21032473,cg21293846,cg22007740,cg22060153,cg22455250,cg23195199,cg23290664,cg23318800,cg23402524,cg23497747,cg23595304,cg23812278,cg24609719,cg24615666,cg24837653,cg25336900,cg25475443,cg25754015,cg25993158,cg26322137,cg26324464,cg26657768,cg26686927,cg26819667	E028	1.00e+00
-0.821	8.31e-01	E003 H1 Cells	ES Cell	H3K36me3	E003-H3K36me3.broadPeak.gz	cg00152322,cg00156802,cg00158260,cg00209206,cg00230700,cg00589181,cg00644007,cg00725994,cg00734052,cg00748431,cg00748903,cg01049133,cg01120851,cg01128511,cg01250454,cg01354887,cg01363284,cg01476443,cg01515559,cg01535980,cg01665555,cg01725501,cg01826827,cg01831771,cg01862160,cg01892666,cg01944593,cg01980587,cg02063360,cg02109699,cg02223801,cg02328921,cg02477305,cg02479691,cg02488299,cg02907425,cg03003036,cg03029175,cg03122970,cg03310569,cg03382925,cg03509671,cg03552522,cg03601354,cg03642631,cg03964091,cg03978573,cg04053131,cg04110585,cg04175049,cg04181321,cg04228924,cg04372823,cg04504095,cg04646860,cg04744810,cg04887144,cg04919274,cg04920869,cg04921708,cg04953292,cg04974913,cg05085049,cg05313771,cg05361347,cg05666658,cg05716738,cg05745845,cg05875696,cg05918002,cg06252810,cg06308972,cg06426828,cg06441080,cg06557421,cg06580046,cg06696028,cg06731077,cg06759284,cg06788504,cg07096595,cg07256503,cg07269843,cg07283060,cg07316147,cg07430214,cg07574267,cg07677634,cg07678464,cg07679203,cg07847895,cg08024109,cg08076624,cg08165971,cg08172065,cg08298447,cg08371685,cg08483713,cg08807995,cg08909407,cg08932358,cg09158218,cg09315290,cg09337336,cg09368135,cg09478478,cg09506986,cg09657673,cg09790270,cg09792204,cg09981233,cg10129408,cg10146853,cg10300814,cg10355458,cg10382410,cg10411339,cg10546817,cg10810790,cg11271075,cg11603796,cg11894898,cg11999288,cg12003729,cg12012680,cg12134886,cg12199905,cg12226359,cg12263130,cg12768652,cg13201995,cg13289723,cg13614036,cg13719062,cg13766329,cg13927135,cg13933734,cg13951223,cg14047361,cg14363954,cg14461474,cg14463790,cg14536881,cg14624130,cg14708514,cg14736640,cg14794164,cg14831665,cg14832363,cg14849115,cg14890978,cg14930872,cg15011654,cg15134161,cg15146462,cg15325070,cg15420720,cg15488499,cg15579696,cg15910890,cg15923101,cg16030814,cg16239406,cg16712243,cg16780879,cg16822407,cg16943612,cg17143776,cg17442477,cg17658546,cg17747450,cg17785887,cg17850642,cg17908503,cg19177722,cg19506849,cg19615571,cg20065630,cg20286236,cg20565764,cg20647285,cg20700235,cg20707126,cg20794583,cg20805757,cg20822969,cg20847228,cg20849833,cg20891326,cg21032473,cg21178365,cg21190644,cg21293846,cg21760968,cg21865687,cg21976650,cg22060153,cg22232492,cg22455250,cg22633245,cg22815999,cg23195199,cg23290664,cg23318800,cg23402524,cg23565244,cg23595304,cg23935684,cg24328002,cg24345856,cg24536250,cg24609719,cg24615666,cg24622338,cg24817763,cg24837653,cg25172676,cg25336900,cg25456425,cg25599753,cg25656709,cg25714147,cg25787499,cg25925764,cg25962358,cg25993158,cg26001799,cg26011846,cg26033466,cg26134868,cg26322137,cg26324464,cg26572548,cg26577729,cg26657768,cg26686927,cg26764345,cg26869501,cg27142774,cg27545615,ch.5.682918R	E003	1.00e+00
-0.817	8.26e-01	E004 H1 BMP4 Derived Mesendoderm Cultured Cells	ES Cell	H3K36me3	E004-H3K36me3.broadPeak.gz	cg00425671,cg00589181,cg01073668,cg01250454,cg02328921,cg02351913,cg03122970,cg03642631,cg04396803,cg04601076,cg04887144,cg04920869,cg06608374,cg07256503,cg07259744,cg07452866,cg07644869,cg07677634,cg07678464,cg07847895,cg08164005,cg08483713,cg08909407,cg09337336,cg09510794,cg09657673,cg10377452,cg10504603,cg10806197,cg11405027,cg11987802,cg11999288,cg12003729,cg12134886,cg12895717,cg14184077,cg14461474,cg14463790,cg14857792,cg14882904,cg15134161,cg15337819,cg15672330,cg15917787,cg16314013,cg16439130,cg16669596,cg16780879,cg16820660,cg17108430,cg19103950,cg19506849,cg19961251,cg21365133,cg21976650,cg22060153,cg22232492,cg23104520,cg23356309,cg23402524,cg23595304,cg24609719,cg24797508,cg24985235,cg25160605,cg25656709,cg26033466,cg26657768	E004	1.00e+00
